Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent
68.54,Fashion,Credit Card,Mobile,Bengaluru,0,138,201.32,492,0,0
39.3,Health,PayPal,POS,Pune,0,140,161.05,552,0,0
82.47,Fashion,PayPal,POS,Bengaluru,0,150,365.06,799,1,0
49.04,Utilities,UPI,POS,Hyderabad,0,181,250.95,884,0,0
63.11,Travel,NetBanking,Mobile,Delhi,0,21,19.47,821,0,0
227.05,Grocery,NetBanking,POS,Hyderabad,0,163,121.07,1775,0,0
39.03,Food,NetBanking,Mobile,Bengaluru,1,71,357.73,1377,0,0
259.93,Health,Credit Card,Desktop,Bengaluru,0,82,157.46,1900,0,0
188.61,Food,UPI,POS,Kolkata,0,155,460.87,1577,0,0
17.43,Grocery,UPI,POS,Delhi,0,60,359.21,472,0,0
5.75,Entertainment,NetBanking,Mobile,Mumbai,0,99,152.06,280,0,0
8.5,Food,PayPal,POS,Delhi,0,47,263.04,1888,0,0
1.47,Grocery,Credit Card,Mobile,Mumbai,0,194,336.95,189,0,0
7.94,Utilities,PayPal,POS,Pune,0,143,104.75,65,0,0
91.91,Food,Debit Card,Desktop,Bengaluru,0,24,130.63,1714,1,0
5.91,Health,UPI,Desktop,Kolkata,0,10,258.49,909,0,0
30.73,Travel,UPI,Desktop,Chennai,0,120,463.2,1251,0,0
149.08,Food,PayPal,POS,Chennai,0,152,178.57,1503,0,0
1.88,Health,Credit Card,POS,Hyderabad,0,88,207.04,1431,0,0
134.76,Fashion,UPI,Desktop,Delhi,0,104,103.4,1299,0,0
26.49,Grocery,PayPal,Desktop,Delhi,0,124,300.67,422,0,0
10.06,Electronics,Credit Card,Mobile,Chennai,0,185,372.67,1257,0,0
95.45,Entertainment,PayPal,Mobile,Mumbai,0,34,225.91,73,0,0
79.31,Utilities,Credit Card,Desktop,Delhi,0,41,377.62,344,0,0
167.95,Electronics,NetBanking,Desktop,Mumbai,0,168,158.28,437,0,0
106.26,Utilities,Credit Card,POS,Mumbai,1,11,356.42,924,0,0
130.16,Grocery,Debit Card,Desktop,Mumbai,0,1,136.59,1884,0,0
26.51,Utilities,NetBanking,Mobile,Mumbai,0,158,392.52,235,0,0
15.63,Travel,PayPal,Mobile,Kolkata,0,171,417.01,1294,0,0
111.1,Food,NetBanking,Mobile,Hyderabad,0,82,400.88,70,0,0
131.54,Travel,NetBanking,Mobile,Hyderabad,0,26,115.58,617,0,0
372.56,Electronics,PayPal,Mobile,Kolkata,0,53,350.18,743,0,0
42.57,Entertainment,PayPal,Mobile,Chennai,1,125,273.88,1416,0,1
37.22,Health,Debit Card,Desktop,Hyderabad,0,175,493.16,927,0,0
119.84,Entertainment,PayPal,Mobile,Pune,0,9,187.17,124,0,0
33.34,Grocery,UPI,Mobile,Kolkata,0,9,387.91,569,0,0
213.61,Grocery,UPI,Mobile,Delhi,0,129,191.34,1197,0,0
156.39,Travel,Debit Card,Mobile,Pune,0,199,204.46,88,0,0
44.83,Health,Credit Card,Desktop,Kolkata,0,172,64.39,1694,0,0
111.18,Travel,Credit Card,POS,Hyderabad,0,59,127.43,883,0,0
112.37,Food,UPI,POS,Delhi,0,184,90.6,538,0,0
8.71,Fashion,PayPal,POS,Delhi,0,106,88.01,542,0,0
186.28,Health,Debit Card,POS,Mumbai,0,179,14.42,828,0,0
56.3,Fashion,Credit Card,Mobile,Chennai,0,125,398.95,1075,0,0
140.11,Entertainment,Credit Card,POS,Mumbai,0,16,239.29,767,0,0
30.86,Food,NetBanking,POS,Kolkata,0,38,404.04,1257,0,1
180.7,Utilities,UPI,Desktop,Mumbai,0,139,310.15,728,0,0
39.44,Utilities,PayPal,Desktop,Pune,0,153,417.36,916,0,0
0.87,Fashion,Debit Card,Desktop,Hyderabad,0,59,256.84,500,0,0
188.63,Electronics,Credit Card,Mobile,Pune,0,29,56.08,313,0,0
7.66,Entertainment,NetBanking,Mobile,Hyderabad,0,168,312.21,401,0,0
30.77,Fashion,UPI,Mobile,Pune,0,8,342.1,1551,0,0
239.76,Food,UPI,Desktop,Delhi,0,98,316.99,1385,0,0
240.64,Fashion,Debit Card,POS,Hyderabad,0,134,402.65,1080,0,0
68.16,Grocery,Credit Card,Desktop,Hyderabad,0,173,368.43,884,0,1
79.94,Travel,Debit Card,Mobile,Pune,0,109,221.99,158,0,0
47.6,Electronics,Debit Card,Desktop,Bengaluru,1,181,411.36,1433,0,1
27.76,Grocery,NetBanking,POS,Delhi,0,108,348.98,536,0,0
31.88,Grocery,UPI,Mobile,Kolkata,0,149,68.98,1928,0,0
89.31,Food,PayPal,POS,Delhi,0,57,274.54,1951,0,1
111.67,Travel,UPI,POS,Kolkata,0,76,366.99,1148,0,0
125.46,Travel,UPI,Mobile,Bengaluru,0,113,281.11,607,0,1
124.71,Health,NetBanking,POS,Pune,1,6,475.02,1230,0,0
7.65,Entertainment,PayPal,Desktop,Pune,0,191,59.73,502,0,0
54.56,Electronics,Credit Card,POS,Delhi,0,124,363.94,1539,0,0
4.74,Entertainment,PayPal,POS,Pune,0,134,413.98,1037,0,0
63.8,Food,Credit Card,POS,Chennai,0,53,354.3,1328,0,0
46.6,Electronics,PayPal,Desktop,Chennai,0,132,198.94,697,0,0
174.93,Health,Debit Card,POS,Kolkata,0,9,198.89,1476,0,0
34.58,Fashion,PayPal,POS,Bengaluru,0,69,297.42,1584,1,0
9.96,Grocery,NetBanking,Desktop,Hyderabad,0,74,204.58,1948,0,0
12.34,Electronics,Credit Card,Mobile,Chennai,0,111,442.76,1937,0,0
114.67,Entertainment,UPI,Mobile,Kolkata,0,87,63.87,349,0,0
77.03,Grocery,NetBanking,Mobile,Pune,0,4,323.19,87,0,0
8.53,Food,Credit Card,POS,Bengaluru,0,186,75.72,302,0,0
7.03,Entertainment,Credit Card,Mobile,Kolkata,0,37,274.68,1251,1,0
96.58,Fashion,UPI,Desktop,Kolkata,0,71,360.63,1132,0,0
6.04,Food,Debit Card,POS,Chennai,0,6,91.1,1011,0,0
138.01,Utilities,NetBanking,POS,Mumbai,0,51,354.98,70,0,0
98.0,Fashion,UPI,POS,Bengaluru,0,99,78.59,767,0,0
6.79,Fashion,UPI,Mobile,Delhi,0,178,314.07,1826,0,0
7.09,Grocery,Debit Card,Mobile,Kolkata,0,96,257.72,1298,0,0
345.24,Food,NetBanking,Mobile,Chennai,0,142,156.06,1076,0,0
37.51,Food,UPI,POS,Delhi,0,11,64.66,738,0,0
37.04,Electronics,Debit Card,Desktop,Bengaluru,0,10,370.57,265,0,0
134.05,Entertainment,NetBanking,POS,Chennai,0,189,197.08,155,0,0
235.37,Utilities,PayPal,Desktop,Delhi,0,13,52.4,807,0,0
341.5,Food,Credit Card,POS,Hyderabad,0,121,388.67,865,0,0
111.99,Electronics,Debit Card,Desktop,Kolkata,0,162,124.12,169,0,0
37.76,Utilities,Credit Card,POS,Hyderabad,0,60,370.86,908,0,0
6.98,Travel,PayPal,POS,Mumbai,0,179,286.8,423,0,0
120.1,Travel,UPI,Desktop,Pune,0,5,105.32,857,0,0
65.39,Utilities,UPI,Desktop,Bengaluru,0,160,47.44,156,0,0
44.16,Travel,NetBanking,Desktop,Pune,0,12,300.69,1851,0,0
189.46,Health,Debit Card,Desktop,Pune,0,180,22.35,1167,0,0
9.43,Food,Debit Card,Desktop,Delhi,0,141,42.08,1973,0,0
54.28,Health,NetBanking,Desktop,Mumbai,0,85,354.09,866,0,0
0.91,Entertainment,Credit Card,Desktop,Bengaluru,0,182,274.05,554,0,0
50.59,Food,UPI,Desktop,Hyderabad,0,117,169.88,1281,0,0
4.64,Electronics,UPI,POS,Pune,0,122,274.22,1574,0,0
10.12,Health,Debit Card,Desktop,Delhi,0,182,299.91,175,0,0
10.0,Health,Debit Card,Desktop,Pune,1,41,286.99,1216,0,1
83.81,Entertainment,NetBanking,POS,Chennai,0,48,324.85,764,0,0
109.65,Health,PayPal,POS,Hyderabad,0,51,470.74,757,0,0
70.04,Fashion,Credit Card,Mobile,Pune,0,175,200.5,1953,0,1
261.98,Electronics,PayPal,Mobile,Chennai,0,178,157.56,198,0,0
37.58,Travel,PayPal,Desktop,Chennai,1,118,28.83,1591,0,0
26.92,Electronics,Debit Card,Desktop,Delhi,0,96,82.07,1178,0,0
162.36,Fashion,Debit Card,Mobile,Delhi,0,76,62.06,329,0,0
20.25,Entertainment,Debit Card,Mobile,Chennai,0,46,174.37,1303,0,0
264.23,Entertainment,PayPal,Desktop,Mumbai,0,100,308.9,967,0,0
0.98,Food,Credit Card,Mobile,Pune,0,38,32.7,551,0,0
280.2,Electronics,Debit Card,Desktop,Chennai,0,92,366.56,134,0,0
3.53,Utilities,UPI,POS,Chennai,0,141,204.74,647,0,0
177.42,Utilities,Credit Card,POS,Delhi,0,150,482.12,998,0,0
60.01,Entertainment,UPI,Mobile,Pune,0,130,288.51,1566,1,0
396.55,Health,Credit Card,POS,Bengaluru,0,93,387.97,1747,0,0
6.13,Entertainment,Debit Card,POS,Hyderabad,0,77,431.98,1965,0,0
64.57,Entertainment,NetBanking,POS,Delhi,0,13,445.53,535,0,0
278.69,Entertainment,Debit Card,POS,Pune,0,57,264.05,331,0,0
59.24,Entertainment,PayPal,Desktop,Pune,0,162,204.4,682,0,0
79.41,Utilities,PayPal,Desktop,Kolkata,0,147,284.65,1283,0,0
95.19,Utilities,Credit Card,Mobile,Mumbai,0,137,207.01,93,0,0
48.49,Travel,PayPal,POS,Hyderabad,0,116,127.95,619,0,1
79.01,Travel,Debit Card,POS,Delhi,0,95,168.72,261,0,0
70.23,Food,UPI,POS,Delhi,0,161,124.06,1652,0,0
185.14,Entertainment,Debit Card,Mobile,Bengaluru,0,155,142.02,1236,0,0
3.72,Utilities,Credit Card,Desktop,Kolkata,0,173,55.87,348,0,0
26.39,Electronics,PayPal,POS,Kolkata,0,130,218.97,1711,0,0
240.32,Fashion,UPI,Desktop,Mumbai,0,79,125.29,858,0,0
176.77,Food,NetBanking,Mobile,Kolkata,0,57,229.7,121,0,0
48.65,Utilities,UPI,Desktop,Mumbai,0,95,398.18,1688,0,0
77.43,Electronics,UPI,POS,Pune,0,57,229.67,1841,0,0
25.99,Entertainment,Debit Card,Desktop,Pune,0,144,477.76,990,0,0
16.67,Grocery,NetBanking,Desktop,Delhi,0,107,82.44,93,0,0
49.84,Entertainment,Credit Card,Mobile,Bengaluru,0,79,426.63,873,1,1
34.88,Travel,Credit Card,Mobile,Delhi,0,134,131.65,248,0,0
70.1,Fashion,UPI,Mobile,Kolkata,1,14,467.63,733,0,0
6.47,Utilities,UPI,Mobile,Chennai,0,27,121.3,648,0,0
293.2,Utilities,PayPal,Desktop,Pune,0,38,376.01,1962,0,0
342.71,Health,NetBanking,Desktop,Chennai,0,147,40.44,276,0,0
95.83,Fashion,UPI,Mobile,Kolkata,0,165,318.61,993,1,1
61.45,Health,PayPal,Mobile,Bengaluru,0,127,117.15,1526,0,0
29.63,Fashion,NetBanking,POS,Delhi,0,4,338.38,1043,0,1
134.47,Travel,Credit Card,POS,Pune,0,58,321.56,86,0,0
92.35,Health,PayPal,Mobile,Bengaluru,0,137,462.61,1098,0,0
14.2,Electronics,NetBanking,Desktop,Delhi,0,113,317.07,1941,0,0
193.46,Health,PayPal,Mobile,Delhi,0,168,210.04,1139,0,0
138.32,Food,UPI,Desktop,Chennai,0,143,104.85,1091,0,0
239.34,Electronics,Debit Card,Desktop,Hyderabad,0,4,332.15,211,0,0
103.49,Food,Credit Card,POS,Kolkata,0,52,67.02,193,1,1
76.03,Entertainment,UPI,Mobile,Mumbai,0,146,415.97,786,0,0
43.34,Fashion,UPI,Mobile,Pune,0,181,131.19,1888,0,0
215.92,Electronics,NetBanking,Desktop,Mumbai,0,187,266.84,1942,0,0
160.83,Fashion,PayPal,Mobile,Bengaluru,0,99,302.01,155,0,0
3.7,Entertainment,Credit Card,POS,Mumbai,0,182,187.62,1260,0,0
2.14,Grocery,UPI,POS,Chennai,0,169,335.3,296,0,0
37.79,Utilities,NetBanking,Mobile,Hyderabad,0,188,132.61,383,0,0
133.09,Fashion,Credit Card,Mobile,Pune,0,93,26.97,1464,0,0
349.14,Entertainment,PayPal,POS,Kolkata,0,117,480.04,1652,0,0
13.04,Fashion,UPI,Mobile,Delhi,0,4,166.82,1710,0,0
72.14,Entertainment,UPI,Desktop,Delhi,0,85,359.6,1175,0,0
38.36,Food,UPI,Mobile,Kolkata,0,167,258.69,1561,0,0
280.3,Entertainment,Credit Card,Desktop,Chennai,0,7,337.81,639,0,0
147.67,Health,Credit Card,Mobile,Pune,0,125,64.36,498,0,0
145.78,Grocery,Credit Card,Mobile,Mumbai,0,151,264.24,830,0,0
50.59,Fashion,Credit Card,POS,Kolkata,0,85,202.19,162,0,0
42.87,Entertainment,NetBanking,Desktop,Delhi,0,63,231.41,1432,0,0
25.55,Entertainment,Debit Card,POS,Mumbai,0,193,483.44,1041,0,0
4.64,Fashion,NetBanking,Mobile,Chennai,0,123,76.78,878,0,0
160.03,Utilities,UPI,POS,Delhi,0,169,379.8,1049,1,0
134.09,Grocery,NetBanking,Mobile,Bengaluru,0,89,171.87,347,0,0
653.8,Grocery,PayPal,Mobile,Hyderabad,0,95,152.28,1630,0,1
455.59,Entertainment,Credit Card,Mobile,Mumbai,0,119,142.68,740,0,0
64.85,Electronics,PayPal,Desktop,Kolkata,0,44,180.9,1178,0,0
117.22,Food,PayPal,Desktop,Pune,0,102,184.99,480,0,0
231.69,Grocery,UPI,Desktop,Mumbai,0,45,142.67,1911,0,0
151.58,Grocery,Credit Card,POS,Mumbai,0,197,337.07,1773,0,0
22.73,Travel,PayPal,Mobile,Mumbai,0,117,33.38,1261,0,0
47.91,Health,UPI,POS,Kolkata,0,51,172.82,1353,0,0
11.06,Grocery,Credit Card,POS,Chennai,0,65,147.3,1542,0,0
246.42,Food,Debit Card,Mobile,Chennai,0,54,378.19,662,0,0
74.55,Health,UPI,POS,Pune,0,184,81.78,171,0,0
20.77,Health,NetBanking,Mobile,Chennai,0,72,470.94,1033,0,0
89.11,Fashion,Credit Card,Mobile,Kolkata,0,120,93.55,1527,0,0
77.01,Fashion,PayPal,Mobile,Pune,0,168,191.31,888,0,0
35.47,Fashion,PayPal,Mobile,Pune,0,186,107.85,598,0,0
9.64,Fashion,NetBanking,POS,Chennai,0,143,150.48,333,0,0
89.08,Travel,NetBanking,POS,Delhi,0,19,382.9,686,0,0
58.77,Grocery,PayPal,POS,Chennai,0,10,243.44,1609,0,0
118.38,Fashion,Credit Card,Desktop,Delhi,0,16,89.66,673,0,0
58.74,Entertainment,UPI,POS,Bengaluru,0,171,32.85,622,0,1
152.94,Electronics,NetBanking,POS,Chennai,0,159,122.66,1918,0,0
64.22,Fashion,NetBanking,Desktop,Bengaluru,0,108,473.35,59,0,0
65.85,Grocery,NetBanking,Mobile,Chennai,0,16,424.21,1430,0,1
167.42,Fashion,Debit Card,Mobile,Bengaluru,0,80,225.69,1394,0,0
41.33,Travel,Credit Card,Mobile,Hyderabad,0,28,246.18,1262,0,0
11.51,Food,Credit Card,Desktop,Bengaluru,0,190,450.69,1296,0,0
2.34,Food,Credit Card,POS,Delhi,1,148,299.76,724,0,1
112.56,Grocery,Credit Card,POS,Mumbai,0,163,441.58,187,0,0
77.47,Entertainment,Credit Card,POS,Pune,0,187,251.0,175,0,0
97.41,Food,PayPal,POS,Bengaluru,0,9,108.05,369,0,0
19.16,Utilities,NetBanking,Desktop,Mumbai,0,104,365.7,895,0,0
11.73,Food,PayPal,POS,Kolkata,0,138,267.93,1798,0,0
1.17,Electronics,Debit Card,Mobile,Hyderabad,0,45,337.54,121,0,0
34.53,Grocery,UPI,Desktop,Hyderabad,0,109,87.04,358,0,0
71.31,Entertainment,NetBanking,Desktop,Kolkata,0,143,327.32,201,0,0
39.84,Grocery,Debit Card,Mobile,Kolkata,0,30,197.31,731,0,0
46.03,Food,PayPal,Mobile,Kolkata,0,48,172.68,1084,0,0
187.6,Food,UPI,POS,Delhi,0,168,339.02,650,0,0
34.25,Food,Debit Card,Mobile,Kolkata,0,91,300.2,301,0,0
57.72,Health,UPI,Desktop,Delhi,0,91,328.06,1148,0,0
122.47,Travel,Debit Card,Desktop,Bengaluru,0,74,483.01,1018,0,0
40.41,Fashion,PayPal,Desktop,Chennai,0,44,353.59,106,0,0
77.85,Utilities,UPI,POS,Kolkata,0,174,324.04,180,0,0
158.65,Travel,Debit Card,POS,Kolkata,1,134,310.64,171,0,0
238.9,Grocery,PayPal,Mobile,Hyderabad,0,117,205.37,260,0,0
12.73,Utilities,NetBanking,POS,Mumbai,0,24,421.2,1823,0,0
208.93,Electronics,PayPal,POS,Chennai,0,7,196.66,1961,0,0
54.2,Fashion,PayPal,Desktop,Hyderabad,0,6,353.12,983,0,0
23.9,Electronics,NetBanking,Desktop,Bengaluru,0,118,153.64,157,0,0
49.17,Entertainment,PayPal,Mobile,Kolkata,0,161,82.4,889,0,0
313.09,Health,NetBanking,Desktop,Hyderabad,1,85,73.58,1789,0,0
54.28,Grocery,NetBanking,POS,Delhi,0,110,320.93,725,0,0
31.89,Health,NetBanking,Mobile,Mumbai,0,166,170.7,526,0,0
80.28,Grocery,Debit Card,Mobile,Mumbai,1,172,144.77,1333,0,0
21.97,Electronics,UPI,Desktop,Delhi,0,145,300.11,1858,0,0
6.31,Electronics,Debit Card,Desktop,Kolkata,0,31,22.58,1594,0,0
11.04,Electronics,NetBanking,Desktop,Kolkata,0,165,130.65,839,0,0
10.96,Grocery,UPI,Mobile,Chennai,0,139,176.87,1583,0,0
13.18,Food,UPI,Desktop,Delhi,0,133,357.1,160,0,0
11.96,Electronics,NetBanking,POS,Kolkata,0,64,277.05,1514,0,0
81.93,Health,UPI,Mobile,Mumbai,1,76,429.43,298,0,0
16.06,Entertainment,UPI,Desktop,Kolkata,0,131,173.91,647,0,1
33.93,Fashion,Debit Card,POS,Bengaluru,0,56,155.26,1722,0,0
181.68,Grocery,UPI,POS,Kolkata,0,63,26.27,991,0,0
51.39,Utilities,NetBanking,Desktop,Chennai,0,105,476.34,1624,0,0
88.1,Health,Credit Card,POS,Pune,0,38,255.73,1657,0,0
15.13,Travel,Credit Card,Mobile,Hyderabad,0,54,256.24,1997,0,0
17.08,Entertainment,Credit Card,Mobile,Pune,0,130,462.48,1313,0,0
3.34,Travel,NetBanking,POS,Bengaluru,0,2,152.06,1104,0,0
14.8,Fashion,Credit Card,Mobile,Pune,0,140,172.73,1186,0,0
26.12,Food,Debit Card,Desktop,Kolkata,0,40,331.61,1732,0,0
15.58,Electronics,NetBanking,POS,Chennai,0,2,394.74,838,0,0
7.43,Grocery,NetBanking,Mobile,Mumbai,0,105,352.66,1058,0,0
10.28,Health,NetBanking,Desktop,Mumbai,0,125,396.47,677,0,0
49.41,Utilities,UPI,Desktop,Bengaluru,0,80,291.8,767,0,0
18.49,Electronics,UPI,Mobile,Pune,0,185,432.78,531,1,0
36.24,Health,UPI,POS,Chennai,0,47,279.55,1237,0,0
56.0,Grocery,PayPal,Desktop,Hyderabad,1,164,122.38,438,0,0
93.8,Travel,Debit Card,Desktop,Kolkata,0,132,275.43,1144,0,0
3.21,Electronics,NetBanking,Desktop,Pune,0,152,359.34,1489,0,0
128.52,Fashion,NetBanking,Desktop,Pune,1,91,330.25,849,0,0
79.09,Food,UPI,POS,Hyderabad,0,101,129.08,932,0,0
6.82,Fashion,NetBanking,Mobile,Delhi,0,190,30.13,218,0,0
165.45,Food,NetBanking,Mobile,Kolkata,0,130,133.72,1533,0,0
202.94,Entertainment,Credit Card,Mobile,Bengaluru,0,15,492.18,1010,0,0
5.04,Health,NetBanking,Desktop,Kolkata,0,49,100.39,844,0,0
25.93,Electronics,PayPal,POS,Chennai,0,112,237.54,412,0,0
131.27,Electronics,UPI,Mobile,Bengaluru,0,35,322.79,879,0,0
110.35,Entertainment,Debit Card,POS,Hyderabad,0,116,440.94,1375,0,0
16.32,Food,Debit Card,Mobile,Chennai,0,94,382.53,1496,0,0
18.79,Travel,Credit Card,Desktop,Mumbai,0,175,455.39,519,0,0
37.02,Grocery,Debit Card,Mobile,Mumbai,0,24,306.15,1186,0,0
53.01,Fashion,Debit Card,Desktop,Kolkata,0,60,434.01,1737,0,1
77.04,Entertainment,UPI,Desktop,Chennai,0,77,139.28,455,0,0
36.83,Utilities,UPI,Mobile,Bengaluru,0,48,220.98,279,0,0
49.67,Utilities,PayPal,POS,Bengaluru,0,151,423.45,1114,0,0
110.1,Health,Credit Card,Desktop,Mumbai,0,140,169.53,1615,0,0
2.99,Entertainment,Debit Card,POS,Mumbai,0,41,436.9,1049,0,0
23.27,Fashion,PayPal,Mobile,Hyderabad,1,157,187.93,1475,0,1
99.96,Fashion,Credit Card,Desktop,Chennai,0,198,188.06,1529,0,0
180.46,Health,Debit Card,POS,Bengaluru,0,179,161.43,1276,0,0
57.34,Health,Debit Card,Desktop,Hyderabad,0,128,278.0,1491,0,0
60.76,Electronics,UPI,Mobile,Bengaluru,0,151,73.24,713,0,0
9.07,Fashion,NetBanking,Desktop,Mumbai,0,31,27.94,1973,0,1
47.45,Grocery,Credit Card,Mobile,Chennai,0,149,449.73,1437,0,0
60.85,Utilities,Debit Card,POS,Delhi,0,24,465.18,348,0,0
22.22,Grocery,Credit Card,Desktop,Chennai,0,9,47.32,1049,0,0
25.09,Food,PayPal,POS,Pune,0,150,279.35,254,0,0
37.89,Entertainment,PayPal,Mobile,Delhi,0,132,274.44,452,0,0
1.62,Health,NetBanking,Mobile,Kolkata,0,77,192.49,937,0,0
31.1,Electronics,Debit Card,POS,Kolkata,0,131,288.76,1244,0,0
19.0,Grocery,UPI,POS,Hyderabad,1,120,234.48,1924,0,0
31.74,Travel,Debit Card,Mobile,Delhi,0,156,249.92,1830,0,0
10.21,Utilities,Credit Card,POS,Delhi,0,90,380.12,1809,0,0
176.97,Electronics,PayPal,Mobile,Hyderabad,0,117,267.72,108,0,0
72.03,Electronics,Credit Card,POS,Chennai,0,110,168.59,884,0,0
90.93,Grocery,NetBanking,Mobile,Hyderabad,1,121,294.91,1033,0,0
124.54,Travel,PayPal,Mobile,Pune,0,98,323.97,394,0,0
55.2,Food,UPI,Desktop,Mumbai,0,15,334.53,51,0,1
7.27,Grocery,PayPal,Mobile,Kolkata,0,136,312.97,577,0,0
61.62,Travel,Debit Card,Mobile,Mumbai,0,176,335.66,359,0,1
70.71,Electronics,Debit Card,Desktop,Kolkata,0,52,161.95,1209,0,0
109.46,Utilities,PayPal,Desktop,Delhi,0,55,228.61,85,0,0
45.2,Travel,NetBanking,POS,Hyderabad,0,37,337.67,1920,0,0
10.92,Electronics,Debit Card,POS,Hyderabad,0,132,379.64,1301,0,0
26.7,Entertainment,Debit Card,Mobile,Hyderabad,0,55,222.73,954,0,0
36.09,Grocery,UPI,POS,Pune,0,12,189.01,290,0,0
83.06,Health,PayPal,POS,Pune,0,147,360.78,1825,0,0
67.66,Grocery,Debit Card,Mobile,Chennai,0,185,118.86,464,0,0
35.22,Entertainment,NetBanking,Desktop,Bengaluru,1,37,14.65,1580,0,1
344.5,Fashion,Credit Card,Desktop,Kolkata,0,7,240.87,1531,0,0
74.47,Fashion,PayPal,Mobile,Bengaluru,0,55,94.95,1753,0,0
21.66,Fashion,UPI,Mobile,Bengaluru,0,28,195.36,567,0,0
8.59,Grocery,Debit Card,Mobile,Kolkata,0,37,152.7,564,0,0
13.27,Food,NetBanking,Mobile,Chennai,0,189,390.86,410,0,0
22.58,Grocery,PayPal,Mobile,Hyderabad,0,75,172.39,132,0,0
14.01,Utilities,NetBanking,Mobile,Bengaluru,1,114,323.93,58,0,0
16.52,Entertainment,NetBanking,POS,Hyderabad,0,167,340.22,1907,0,0
26.85,Utilities,UPI,POS,Delhi,1,106,233.66,1536,0,0
15.23,Entertainment,PayPal,POS,Bengaluru,0,151,49.73,1110,1,1
181.66,Health,Debit Card,Desktop,Delhi,0,180,353.18,1115,0,0
6.69,Travel,UPI,Mobile,Chennai,0,110,46.83,984,1,0
59.47,Grocery,Debit Card,Mobile,Mumbai,0,84,58.61,1101,0,0
42.26,Grocery,Credit Card,POS,Pune,0,11,106.04,1420,0,0
323.09,Electronics,NetBanking,Desktop,Kolkata,0,66,147.38,576,0,0
9.51,Entertainment,Credit Card,POS,Chennai,1,13,424.76,1611,0,0
40.58,Electronics,NetBanking,Mobile,Chennai,0,169,340.71,1598,0,0
279.12,Electronics,UPI,Mobile,Chennai,0,177,199.73,356,0,0
160.5,Grocery,Debit Card,POS,Bengaluru,0,15,489.53,1791,0,0
135.89,Food,Debit Card,POS,Delhi,0,56,129.37,295,0,0
23.86,Travel,UPI,Mobile,Pune,0,182,308.81,1781,0,0
14.99,Travel,PayPal,POS,Bengaluru,0,159,425.13,758,0,0
88.36,Utilities,Credit Card,Mobile,Mumbai,0,189,402.99,1229,0,0
212.03,Entertainment,Credit Card,POS,Kolkata,0,186,54.25,1097,0,0
65.09,Health,Debit Card,Desktop,Kolkata,1,188,351.66,248,0,1
67.82,Entertainment,Debit Card,Mobile,Pune,0,53,136.35,155,0,0
26.28,Food,Debit Card,Desktop,Kolkata,0,61,184.31,911,0,0
117.4,Food,UPI,POS,Kolkata,0,128,249.61,1432,0,0
16.57,Travel,PayPal,Desktop,Chennai,0,42,397.47,348,0,0
31.29,Fashion,Credit Card,POS,Hyderabad,0,29,91.44,1358,0,0
44.33,Electronics,NetBanking,Desktop,Mumbai,0,155,63.19,1253,0,0
56.68,Electronics,UPI,Desktop,Delhi,0,44,85.19,114,0,0
22.21,Travel,Credit Card,Desktop,Mumbai,0,133,116.93,1094,0,0
9.76,Entertainment,PayPal,Mobile,Bengaluru,0,180,39.16,752,0,0
75.46,Food,UPI,Desktop,Kolkata,0,113,463.91,1919,0,0
27.25,Entertainment,Credit Card,POS,Hyderabad,1,106,166.35,1604,0,1
69.64,Health,UPI,POS,Bengaluru,0,181,96.72,1416,0,0
13.41,Fashion,Credit Card,Mobile,Pune,0,180,322.54,1972,0,0
52.49,Travel,Credit Card,Mobile,Chennai,0,38,395.63,1322,0,0
60.84,Electronics,PayPal,POS,Kolkata,0,172,379.08,391,0,0
4.26,Grocery,NetBanking,Desktop,Chennai,0,181,362.17,396,0,0
32.83,Entertainment,PayPal,POS,Mumbai,0,115,34.76,1234,0,0
11.55,Food,Credit Card,Mobile,Chennai,0,130,393.26,1284,0,0
5.24,Grocery,UPI,Mobile,Chennai,0,109,255.92,1017,0,0
368.1,Health,PayPal,POS,Pune,1,182,328.05,1123,0,0
31.13,Travel,NetBanking,Desktop,Delhi,1,84,478.65,1878,0,0
132.81,Entertainment,Credit Card,Desktop,Delhi,1,163,407.23,617,0,0
23.51,Electronics,PayPal,Mobile,Bengaluru,0,46,414.43,992,0,0
91.53,Entertainment,PayPal,POS,Kolkata,0,92,98.92,1997,0,0
114.25,Fashion,PayPal,POS,Bengaluru,0,105,243.44,1841,0,0
72.44,Utilities,PayPal,Mobile,Delhi,0,183,475.17,518,0,0
51.03,Grocery,UPI,POS,Mumbai,0,72,295.52,1287,0,0
42.46,Fashion,NetBanking,Mobile,Delhi,1,139,60.27,1883,0,0
34.32,Health,NetBanking,Desktop,Bengaluru,0,29,368.59,1482,0,0
212.2,Electronics,Credit Card,Desktop,Hyderabad,0,197,31.03,860,0,0
142.05,Grocery,Debit Card,POS,Kolkata,0,191,373.73,1701,0,0
268.25,Health,UPI,Desktop,Chennai,0,47,441.09,695,0,0
10.62,Fashion,Credit Card,Desktop,Pune,0,111,218.37,1347,0,0
105.0,Fashion,Credit Card,Mobile,Hyderabad,0,7,212.67,1401,0,0
222.89,Utilities,PayPal,Mobile,Hyderabad,0,117,159.06,1152,0,0
